Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,spot_match
11560,15 Novembre 1781,1781-01-15,ADLER,3.0,Friederich Jung von Etingen.,11560.0,4649543.txt,1781-11,577.0,584.0,Etingen,0.8609,999084.0,Etingen,http://de.wikipedia.org/wiki/Etingen,Etingen,"['Ehemalige Gemeinde (Landkreis Börde)', 'Ersterwähnung 961', 'Gemeindeauflösung 2010', 'Geographie (Oebisfelde-Weferlingen)', 'Ort im Landkreis Börde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Etingen'],1.0,1.0
11561,15 Novembre 1781,1781-01-15,ADLER,3.0,Frau Stögerin von Augspurg.          2 Landl.,11561.0,4649543.txt,1781-11,502.0,507.0,Landl,0.8028,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11562,15 Novembre 1781,1781-01-15,ADLER,3.0,"Spengelerin von Schaffhausen,",11562.0,4649543.txt,1781-11,648.0,660.0,Schaffhausen,0.8102,64155.0,Schaffhausen,http://de.wikipedia.org/wiki/Schaffhausen,Schaffhausen,"['Ersterwähnung 1045', 'Hauptort eines Kantons (Schweiz)', 'Klettgau', 'Ort am Hochrhein', 'Ort im Kanton Schaffhausen', 'Ortsbild von nationaler Bedeutung im Kanton Schaffhausen', 'Reichsstadt', 'Schaffhausen', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Schaffhausen', 'Schaffhauser', 'Stadt Schaffhausen', 'Bombardierung von Schaffhausen', 'Schafhausen']",1.0,1.0
11565,15 Novembre 1781,1781-01-15,ROTHHAUS,4.0,Mr. Fassanno de Milan.            6 Landl.,11565.0,4649543.txt,1781-11,502.0,507.0,Landl,0.8028,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11566,15 Novembre 1781,1781-01-15,ROTHHAUS,4.0,André Perret de Bremgarten,11566.0,4649543.txt,1781-11,776.0,786.0,Bremgarten,0.831,38687.0,Bremgarten AG,http://de.wikipedia.org/wiki/Bremgarten_AG,Bremgarten AG,"['Ersterwähnung im 12. Jahrhundert', 'Ort im Kanton Aargau', 'Ortsbild von nationaler Bedeutung im Kanton Aargau', 'Reichsstadt', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bremgarten', 'Bremgarten AG']",1.0,1.0
11568,15 Novembre 1781,1781-01-15,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg s. 2. Musi.,11568.0,4649543.txt,1781-11,860.0,867.0,Bamberg,0.787,11034.0,Bamberg,http://de.wikipedia.org/wiki/Bamberg,Bamberg,"['Bamberg', 'Deutsche Universitätsstadt', 'Ehemaliger Residenzort in Bayern', 'Kreisfreie Stadt in Bayern', 'Namensgeber (Marskrater)', 'Obermainland', 'Ort am Main', 'Ort an der Regnitz', 'Ort mit Binnenhafen', 'Stadt als Namensgeber für einen Asteroiden', 'Welterbestätte in Deutschland', 'Welterbestätte in Europa', 'Weltkulturerbestätte']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bamberg', 'Bamberger', 'Stadtwerke Bamberg', 'Alt-Bamberg', 'Art. 5/III']",1.0,1.0
11569,15 Novembre 1781,1781-01-15,HIRSCHEN,5.0,Kühnhold von Nürnberg.,11569.0,4649543.txt,1781-11,893.0,901.0,Nürnberg,0.7788,3574.0,Nürnberg,http://de.wikipedia.org/wiki/N%C3%BCrnberg,Nürnberg,"['Ehemalige Kreisstadt in Bayern', 'Ehemaliger Residenzort in Bayern', 'Ersterwähnung 1050', 'Gemeinde in Bayern', 'Kreisfreie Stadt in Bayern', 'Nürnberg', 'Ort an der Pegnitz', 'Ort mit Binnenhafen', 'Reichsstadt in Bayern', 'Stadt als Namensgeber für einen Asteroiden', 'Träger des Europapreises']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Nürnberg', 'Stadt Nürnberg', 'Nürnberger', 'Noris', 'Nymphe Noris']",1.0,1.0
11573,15 Novembre 1781,1781-01-15,HIRSCHEN,5.0,3 Schwaben.        7 Landl.,11573.0,4649543.txt,1781-11,502.0,507.0,Landl,0.8028,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11580,15 Novembre 1781,1781-01-15,LEUEN,7.0,Friederich Heslij von Friesenbach,11580.0,4649543.txt,1781-11,1234.0,1245.0,Friesenbach,0.8479,1897434.0,Friesenbach,http://de.wikipedia.org/wiki/Friesenbach,Friesenbach,"['Fluss in Europa', 'Fluss in Sachsen', 'Geographie (Plauen)', 'Gewässer im Vogtlandkreis']","['http://dbpedia.org/ontology/River', 'http://dbpedia.org/ontology/Stream', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/BodyOfWater']",['Friesenbach'],1.0,1.0
11582,15 Novembre 1781,1781-01-15,ROESSLI,8.0,Bühler von Beeli.,11582.0,4649543.txt,1781-11,1277.0,1283.0,Bühler,0.6678,337660.0,Bühler AR,http://de.wikipedia.org/wiki/B%C3%BChler_AR,Bühler AR,"['Bühler AR', 'Ersterwähnung 1380', 'Ort im Kanton Appenzell Ausserrhoden', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bühler', 'Bühler AR']",1.0,1.0
11583,15 Novembre 1781,1781-01-15,ROESSLI,8.0,7 Landl.,11583.0,4649543.txt,1781-11,502.0,507.0,Landl,0.8028,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11584,15 Novembre 1781,1781-01-15,SCHWANEN,9.0,5 Landl.,11584.0,4649543.txt,1781-11,502.0,507.0,Landl,0.8028,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11585,16 Novembre 1781,1781-01-16,SCHWERDT,1.0,Hr. Mayor Saxer von Aarau.,11585.0,4649545.txt,1781-11,74.0,79.0,Aarau,0.7789,28565.0,Aarau,http://de.wikipedia.org/wiki/Aarau,Aarau,"['Ehemalige Hauptstadt (Schweiz)', 'Gegründet in den 1240er Jahren', 'Hauptort eines Kantons (Schweiz)', 'Ort an der Aare', 'Ort im Kanton Aargau', 'Ortsbild von nationaler Bedeutung im Kanton Aargau', 'Schweizer Gemeinde', 'Stadtrechtsverleihung 1283']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Aarau'],1.0,1.0
11586,16 Novembre 1781,1781-01-16,SCHWERDT,1.0,Pfister de Marseille.,11586.0,4649545.txt,1781-11,92.0,101.0,Marseille,0.7932,3364.0,Marseille,http://de.wikipedia.org/wiki/Marseille,Marseille,"['Antike griechische Stadt', 'Hauptstadt einer französischen Region', 'Hochschul- oder Universitätsstadt in Frankreich', 'Ionische Stadtgründung', 'Marseille', 'Ort in Provence-Alpes-Côte d’Azur', 'Ort mit Seehafen', 'Präfektur in Frankreich', 'Stadt in Frankreich', 'Wikipedia:Artikel mit Video']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Marseille', 'Massilia', 'Massalia', 'Canebière', 'Musée d’Art Contemporain']",1.0,1.0
11588,16 Novembre 1781,1781-01-16,SCHWERDT,1.0,Miller von Glarus.,11588.0,4649545.txt,1781-11,143.0,149.0,Glarus,0.8022,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
11589,16 Novembre 1781,1781-01-16,SCHWERDT,1.0,Mollu de Troyes.,11589.0,4649545.txt,1781-11,160.0,166.0,Troyes,0.805,134787.0,Troyes,http://de.wikipedia.org/wiki/Troyes,Troyes,"['Ort an der Seine', 'Ort in Grand Est', 'Präfektur in Frankreich', 'Stadt in Frankreich', 'Troyes']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Troyes'],1.0,1.0
11590,16 Novembre 1781,1781-01-16,SCHWERDT,1.0,Oertle von Appenzell.,11590.0,4649545.txt,1781-11,179.0,188.0,Appenzell,0.7147,30275.0,Kanton Appenzell Ausserrhoden,http://de.wikipedia.org/wiki/Kanton_Appenzell_Ausserrhoden,Kanton Appenzell Ausserrhoden,"['Kanton (Schweiz)', 'Kanton Appenzell Ausserrhoden', 'Verwaltungseinheit als Namensgeber für einen Asteroiden']","['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Kanton Appenzell Ausserrhoden', 'Appenzell Ausserrhoden', 'Kantons Appenzell Ausserrhoden', 'Ausserrhoder', 'Ausserrhoden']",1.0,1.0
11592,16 Novembre 1781,1781-01-16,STORCHEN,2.0,Kramer von Oberdorff am Neckar.,11592.0,4649545.txt,1781-11,248.0,257.0,Oberdorff,0.8362,2721295.0,Oberdorff,http://de.wikipedia.org/wiki/Oberdorff,Oberdorff,"['Oberdorff', 'Ort in Grand Est']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Oberdorff'],1.0,1.0
11593,16 Novembre 1781,1781-01-16,STORCHEN,2.0,6 Schwaben. 2 Landl. 3 Handw.,11593.0,4649545.txt,1781-11,283.0,288.0,Landl,0.8038,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11594,16 Novembre 1781,1781-01-16,ADLER,3.0,Hr. Friederich Jung von Etingen.,11594.0,4649545.txt,1781-11,330.0,337.0,Etingen,0.8609,999084.0,Etingen,http://de.wikipedia.org/wiki/Etingen,Etingen,"['Ehemalige Gemeinde (Landkreis Börde)', 'Ersterwähnung 961', 'Gemeindeauflösung 2010', 'Geographie (Oebisfelde-Weferlingen)', 'Ort im Landkreis Börde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Etingen'],1.0,1.0
11595,16 Novembre 1781,1781-01-16,ADLER,3.0,Joh. Meyer von Winterlingen.,11595.0,4649545.txt,1781-11,354.0,366.0,Winterlingen,0.8602,171829.0,Winterlingen,http://de.wikipedia.org/wiki/Winterlingen,Winterlingen,"['Ersterwähnung 793', 'Ort auf der Schwäbischen Alb', 'Ort im Zollernalbkreis', 'Winterlingen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Winterlingen'],1.0,1.0
11596,16 Novembre 1781,1781-01-16,ADLER,3.0,Frau Stigerin von Augfpurg. 2 Landl.,11596.0,4649545.txt,1781-11,283.0,288.0,Landl,0.8038,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11597,16 Novembre 1781,1781-01-16,ADLER,3.0,Spengelerin von Schaffhausen.,11597.0,4649545.txt,1781-11,421.0,433.0,Schaffhausen,0.7986,64155.0,Schaffhausen,http://de.wikipedia.org/wiki/Schaffhausen,Schaffhausen,"['Ersterwähnung 1045', 'Hauptort eines Kantons (Schweiz)', 'Klettgau', 'Ort am Hochrhein', 'Ort im Kanton Schaffhausen', 'Ortsbild von nationaler Bedeutung im Kanton Schaffhausen', 'Reichsstadt', 'Schaffhausen', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Schaffhausen', 'Schaffhauser', 'Stadt Schaffhausen', 'Bombardierung von Schaffhausen', 'Schafhausen']",1.0,1.0
11598,16 Novembre 1781,1781-01-16,ROTHHAUS,4.0,Mr. Fassanno de Milan. 2 Landl.,11598.0,4649545.txt,1781-11,283.0,288.0,Landl,0.8038,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11600,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 2. Mus.,11600.0,4649545.txt,1781-11,537.0,544.0,Bamberg,0.7806,11034.0,Bamberg,http://de.wikipedia.org/wiki/Bamberg,Bamberg,"['Bamberg', 'Deutsche Universitätsstadt', 'Ehemaliger Residenzort in Bayern', 'Kreisfreie Stadt in Bayern', 'Namensgeber (Marskrater)', 'Obermainland', 'Ort am Main', 'Ort an der Regnitz', 'Ort mit Binnenhafen', 'Stadt als Namensgeber für einen Asteroiden', 'Welterbestätte in Deutschland', 'Welterbestätte in Europa', 'Weltkulturerbestätte']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bamberg', 'Bamberger', 'Stadtwerke Bamberg', 'Alt-Bamberg', 'Art. 5/III']",1.0,1.0
11601,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Kühnhold von Nürnberg.,11601.0,4649545.txt,1781-11,569.0,577.0,Nürnberg,0.7854,3574.0,Nürnberg,http://de.wikipedia.org/wiki/N%C3%BCrnberg,Nürnberg,"['Ehemalige Kreisstadt in Bayern', 'Ehemaliger Residenzort in Bayern', 'Ersterwähnung 1050', 'Gemeinde in Bayern', 'Kreisfreie Stadt in Bayern', 'Nürnberg', 'Ort an der Pegnitz', 'Ort mit Binnenhafen', 'Reichsstadt in Bayern', 'Stadt als Namensgeber für einen Asteroiden', 'Träger des Europapreises']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Nürnberg', 'Stadt Nürnberg', 'Nürnberger', 'Noris', 'Nymphe Noris']",1.0,1.0
11603,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Jacob Ruthishauser von Güttingen.,11603.0,4649545.txt,1781-11,616.0,629.0,von Güttingen,0.7268,11061413.0,Güttingen (Adelsgeschlecht),http://de.wikipedia.org/wiki/G%C3%BCttingen_%28Adelsgeschlecht%29,Güttingen,"['Geschichte (Kanton Thurgau)', 'Güttingen', 'Schweizer Adelsgeschlecht']","['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Von Güttingen', 'Güttingen', 'Burg Moosburg']",1.0,1.0
11604,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Bancal'erie de Chiaveria f. 4.,11604.0,4649545.txt,1781-11,638.0,642.0,erie,0.6233,466977.0,Erie (Pennsylvania),http://de.wikipedia.org/wiki/Erie_%28Pennsylvania%29,Erie,"['County Seat in Pennsylvania', 'Stadt als Namensgeber für einen Asteroiden']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Erie', 'Erie, Pennsylvania']",1.0,1.0
11605,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Mägis von Schaffhausen.,11605.0,4649545.txt,1781-11,421.0,433.0,Schaffhausen,0.7986,64155.0,Schaffhausen,http://de.wikipedia.org/wiki/Schaffhausen,Schaffhausen,"['Ersterwähnung 1045', 'Hauptort eines Kantons (Schweiz)', 'Klettgau', 'Ort am Hochrhein', 'Ort im Kanton Schaffhausen', 'Ortsbild von nationaler Bedeutung im Kanton Schaffhausen', 'Reichsstadt', 'Schaffhausen', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Schaffhausen', 'Schaffhauser', 'Stadt Schaffhausen', 'Bombardierung von Schaffhausen', 'Schafhausen']",1.0,1.0
11606,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Jgfr. Marianne Schopin von St. Gallen.,11606.0,4649545.txt,1781-11,713.0,723.0,St. Gallen,0.7733,10513.0,St. Gallen,http://de.wikipedia.org/wiki/St._Gallen,St. Gallen,"['Gallus (Heiliger) als Namensgeber', 'Hauptort eines Kantons (Schweiz)', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort an der Steinach (Bodensee)', 'Ort im Kanton St. Gallen', 'Ortsbild von nationaler Bedeutung im Kanton St. Gallen', 'Reichsstadt', 'Schweizer Gemeinde', 'St. Gallen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['St. Gallen', 'St. Galler', 'Stadt St. Gallen', 'Sankt Gallen', 'Stadt']",1.0,1.0
11607,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,2 Pilger. 9 Landl.,11607.0,4649545.txt,1781-11,283.0,288.0,Landl,0.8038,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11611,16 Novembre 1781,1781-01-16,RAABEN,6.0,Schnellj aus dem Ellfass. 6 Landl.,11611.0,4649545.txt,1781-11,283.0,288.0,Landl,0.8038,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
11612,16 Novembre 1781,1781-01-16,RAABEN,6.0,Linggj von Schweitz. Hr. Martj von Glarus.,11612.0,4649545.txt,1781-11,143.0,149.0,Glarus,0.8022,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
11615,16 Novembre 1781,1781-01-16,RAABEN,6.0,Joh. Weispj von Cappel im Toggenburg.,11615.0,4649545.txt,1781-11,983.0,989.0,Cappel,0.7792,1863852.0,Cappel (Marburg),http://de.wikipedia.org/wiki/Cappel_%28Marburg%29,Cappel,"['Ehemalige Gemeinde (Landkreis Marburg-Biedenkopf)', 'Gemeindeauflösung 1974', 'Ort an der Lahn', 'Ort im Landkreis Marburg-Biedenkopf', 'Ortsbezirk von Marburg']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Cappel', 'Marburg-Cappel']",1.0,1.0
11616,16 Novembre 1781,1781-01-16,LEUEN,7.0,Hr. Friederich Hesslj von Friesenbach.,11616.0,4649545.txt,1781-11,1038.0,1049.0,Friesenbach,0.8451,2252719.0,Friesenbach (Roter Main),http://de.wikipedia.org/wiki/Friesenbach_%28Roter_Main%29,Friesenbach,"['Gewässer im Landkreis Kulmbach', 'Gewässer in der Fränkischen Schweiz']","['http://dbpedia.org/ontology/River', 'http://dbpedia.org/ontology/Stream', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/BodyOfWater']","['Friesenbach', 'Friesenbaches', 'Friesenquelle', 'Friesenbachs']",1.0,1.0
11618,16 Novembre 1781,1781-01-16,LEUEN,7.0,Joseph Mathys von Sundhoffen f. 2.,11618.0,4649545.txt,1781-11,1103.0,1113.0,Sundhoffen,0.8609,169936.0,Sundhoffen,http://de.wikipedia.org/wiki/Sundhoffen,Sundhoffen,"['Ersterwähnung 768', 'Ort an der Ill (Elsass)', 'Ort in Grand Est', 'Sundhoffen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Sundhoffen', 'Sundhofen']",1.0,1.0
11619,16 Novembre 1781,1781-01-16,LEUEN,7.0,2 Landl. 2 Handw.,11619.0,4649545.txt,1781-11,283.0,288.0,Landl,0.8038,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
